Id,year,fullName,primaryNationality,gender,photoUrl,typeOfDeath,status,employedAs,organizations,localOrForeign,motiveConfirmed,impunityMurder,tortured,captive,threatened,sentence,country,region,location,locationImprisoned
39,2019,Abdinasir Abdulle Ga’al,Somalia,Male,https://cpj-photos.s3.us-west-2.amazonaws.com/prod/somalia_abdinasir.jpg_7d835bb3-2dda-4a28-a601-ffe234e00e44.jpeg,Dangerous Assignment,Killed,Staff,Somali National Army Radio,Local,Confirmed,,,,,,Somalia,,Awdheegle,
40,2019,Abdiqaadir Saleban Aseyr,Somalia,Male,https://cpj-photos.s3.us-west-2.amazonaws.com/prod/_AbdiqaadirSalebanAseyr_Credit_HornCableTV.jpg_4b3dca08-1322-45b4-b540-204f3e112e66.jpeg,,Imprisoned,Staff,Horn Cable TV,Local,,,,,,Not Sentenced,Somalia,Somaliland,Hargeisa,
41,2012,Abdirahman Mohamed,,,,,Killed,Staff,Ciyaarahamaanta,,Unconfirmed,,,,,,Somalia,,Mogadishu,
42,2012,Abdirahman Yasin Ali,Somalia,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/Killed.abdirahman.Yasin%252528SOMJA%252529.jpg,Murder,Killed,Staff,Radio Hamar,Local,Confirmed,Complete Impunity,No,No,No,,Somalia,,Mogadishu,
43,2015,Abdirashid Nur Wa'ays,Somalia,Male,,,Imprisoned,Staff,Hubsad,Local,,,,,,Not Sentenced,Somalia,,,
44,2009,Abdirisak Mohamed Warsame,Somalia,Male,,Crossfire,Killed,Staff,Radio Shabelle,Local,Confirmed,,,,,,Somalia,,Mogadishu,
45,2018,Abdirisak Said Osman,Somalia,Male,,,Killed,Staff,Codka Nabada,Local,Unconfirmed,,,,,,Somalia,Puntland,Galkayo,
46,2014,Abdirizak Ali Abdi,Somalia,Male,,Murder,Killed,Freelance,Freelance,Local,Confirmed,Complete Impunity,No,No,Yes,,Somalia,Puntland,Galkayo,
47,2018,Abdirizak Kasim Iman,Somalia,Male,https://cpj-photos.s3.us-west-2.amazonaws.com/prod/Somalia_Iman_1.jpg_c60f2a6c-24f0-41f7-96d1-7de1cf7086cb.jpeg,,Killed,Staff,SBS TV,Local,Unconfirmed,,,,,,Somalia,,Mogadishu,
48,2011,Abdisalan Sheikh Hassan,Somalia,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/Abdisalan1%252520%252528Horncable%252520TV%252529.jpg,Murder,Killed,Freelance,Freelance,Local,Confirmed,Complete Impunity,No,No,Yes,,Somalia,,Mogadishu,
49,2012,Abdisatar Daher Sabriye,Somalia,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/killed.Abdisatar%252520Daher%252520Sabriye%252520%252528SOMJA%252529.jpg,Murder,Killed,Staff,Radio Mogadishu,Local,Confirmed,Complete Impunity,No,No,No,,Somalia,,Mogadishu,
50,2010,Abdolreza Tajik,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Iran,,,
51,2011,Abdost Rind,,,,,Killed,Freelance,Freelance,,Unconfirmed,,,,,,Pakistan,,Turbat,
52,1999,Abdoulaye Bakayoko,,,,,Killed,Staff,Le Libéral,,Unconfirmed,,,,,,Ivory Coast,,Abidjan,
53,2002,Abdoulaye Tiémogo,Niger,Male,,,Imprisoned,Staff,Le Canard Déchaîné,Local,,,,,,8 months,Niger,,,
54,2005,Abdul Ameer Younis Hussein,Iraq,Male,,,Imprisoned,Staff,CBS News,Local,,,,,,Not Sentenced,Iraq,,,
55,2008,Abdul Aziz Shaheen,Pakistan,Male,,Crossfire,Killed,Staff,Azadi,Local,Confirmed,,,,,,Pakistan,,Swat,
56,2013,Abdul Aziz al-Baz,Egypt,Male,,,Imprisoned,Freelance,Freelance,Foreign,,,,,,1 Year,Kuwait,,,
57,2017,Abdul Hakim Shimul,Bangladesh,Male,,Dangerous Assignment,Killed,Staff,Samakal,Local,Confirmed,Complete Impunity,,,,,Bangladesh,,Shahjadpur,
58,2019,Abdul Hameed al-Yousef,Syria,Male,https://cpj-photos.s3.us-west-2.amazonaws.com/prod/syria_al_yousef_rs.jpg_0c58a981-3659-44fd-8eef-7b54ec461541.jpeg,Crossfire,Killed,Staff,Kafr Rumah Media Office,Local,Confirmed,,,,,,Syria,Idlib Governorate,Kafr Rumah,
59,2012,Abdul Haq Baloch,Pakistan,Male,,Murder,Killed,Staff,ARY Television,Local,Confirmed,Complete Impunity,No,No,Yes,,Pakistan,,Khuzdar,
60,2018,Abdul Manan Arghand,Afghanistan,Male,,Murder,Killed,Staff,Kabul News,Local,Confirmed,Complete Impunity,No,No,Yes,,Afghanistan,,Kandahar,
61,2012,Abdul Qadir Hajizai,Pakistan,Male,,Murder,Killed,Freelance,WASH TV,Local,Confirmed,Complete Impunity,No,No,No,,Pakistan,,Quetta,
62,2006,Abdul Qodus,Afghanistan,Male,,Dangerous Assignment,Killed,Staff,Aryana TV,Local,Confirmed,,,,,,Afghanistan,,Kandahar,
63,2013,Abdul Raheem Kour Hassan,Syria,Male,,Dangerous Assignment,Killed,Staff,Watan FM,Local,Confirmed,,,,,,Syria,,Damascus,
64,2014,Abdul Rahman Hamid al-Din,,,,,Killed,Staff,Sanaa Radio,,Unconfirmed,,,,,,Yemen,,Sanaa,
65,2018,Abdul Rahman Ismael Yassin,Syria,Male,,Crossfire,Killed,Staff,Hammouriyeh Media Office,Local,Confirmed,,,,,,Syria,eastern Ghouta,Hammouriyeh,
66,2007,Abdul Rahman al-Issawi,,,,,Killed,Staff,National Iraqi News Agency,,Unconfirmed,,,,,,Iraq,,Amiriyat al-Fallujah,
67,2008,Abdul Razzak Johra,Pakistan,Male,,Murder,Killed,Staff,Royal TV,Local,Confirmed,Complete Impunity,No,No,No,,Pakistan,,Punjab,
68,2016,Abdul Salam Kanaan,Syria,Male,,Crossfire,Killed,Staff,Al-Jisr TV,Local,Confirmed,,,,,,Syria,,Zafraneh,
69,2008,Abdul Samad Rohani,Afghanistan,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/rohani_afghanistan_2008.jpg,Murder,Killed,Staff,BBC and Pajhwok Afghan News,Local,Confirmed,Complete Impunity,No,No,No,,Afghanistan,,Lashkar Gah,
70,1994,Abdul Shariff,South Africa,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/Shariff.SouthAfrica.1994.2.jpg,Crossfire,Killed,Freelance,Freelance,Local,Confirmed,,,,,,South Africa,,Katlehong Township,
71,2010,Abdul Wahab,Pakistan,Male,,Dangerous Assignment,Killed,Staff,Express News,Local,Confirmed,,,,,,Pakistan,,Ghalanai,
72,2016,Abdul Wahed Abdul Ghany,,,,,Killed,Staff,Anadan Media Center,,Unconfirmed,,,,,,Syria,,Mallah,
73,2005,Abdul-Hussein Khazal,,,,,Killed,Staff,Al-Hurra,,Unconfirmed,,,,,,Iraq,,Basra,
74,2006,Abdul-Rahim Nasrallah al-Shimari,Iraq,Male,,Murder,Killed,Staff,Al-Shaabiya,Local,Confirmed,Complete Impunity,No,No,No,,Iraq,,Baghdad,
75,1999,Abdulai Jumah Jalloh,Sierra Leone,Male,,Murder,Killed,Staff,African Champion,Local,Confirmed,Complete Impunity,No,No,No,,Sierra Leone,,Freetown,
76,2010,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2010,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2010,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2011,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2011,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2011,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2012,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2012,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
76,2012,Abdulelah Hider Shaea,Yemen,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,5 Years,Yemen,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2002,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2003,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2004,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2005,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2006,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2007,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2008,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2009,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
77,2010,Abdulghani Memetemin,China,Male,,,Imprisoned,Staff,East Turkistan Information Center,Local,,,,,,9 years,China,,,
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,,
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2010,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,Not Sentenced,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,,
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2011,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,,
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2012,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,,
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2013,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,,
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2014,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,,
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2015,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
78,2016,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,,
78,2016,Abduljalil Alsingace,Bahrain,Male,,,Imprisoned,Freelance,Al-Faseela,Local,,,,,,Life,Bahrain,,Jaw,Jaw
